"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","oz51","oz52","oz53","oz54","oz55","oz56","oz57","oz58","oz59","oz60","oz61","oz62","oz63","oz64","oz65","oz66","oz67","oz68","oz69","oz70","oz71","oz72","oz73","oz74","oz75","oz76","oz77","oz78","oz79","oz80","oz81","oz82","oz83","oz84","oz85","oz86","oz87","oz88","oz89","oz90","oz91","oz92","oz93","oz94","oz95","oz96","oz97","oz98","oz99","oz100","oz101"
1.1898544e+000,1.4578958e+000,7.4378983e-001,-7.8849343e-001,6.7617045e-001,2.3672164e+000,1.7236003e+000,1.2550896e+000,9.5225726e-001,1.4956987e-001,1.4677273e+000,-5.2195905e-001,1.0884986e+000,-4.9403297e-002,-7.3043082e-001,-4.7748885e-001,-1.4648217e+000,1.2063524e+000,1.1461926e+000,-3.3887363e-001,-1.4913045e+000,1.1008861e+000,1.0835409e+000,-6.6397609e-002,-1.3410168e+000,1.4433395e+000,-1.3715889e+000,6.4757786e-001,-1.5311298e+000,-4.0529351e-001,-2.0236861e-001,-1.7195239e+000,-1.5836707e-001,-5.4767266e-001,-6.2299901e-002,1.3643453e+000,4.9488358e-001,3.3869247e-001,-5.2070156e-001,-1.1403288e+000,-1.3371410e+000,-6.3491932e-001,1.1516255e+000,5.0316844e-002,1.5946717e+000,4.2295886e-001,-4.2626055e-001,2.5451653e-001,4.0477366e-001,6.8239739e-001,-4.1281498e-001,6.0265191e-001,6.0175103e-002,-1.2789481e+000,-4.8672936e-001,-1.0075521e+000,1.5816362e-001,-7.0098122e-001,-1.4767139e+000,-3.5538166e-001,-9.9498823e-002,1.9822749e-001,-4.3989268e-001,1.5265144e+000,-1.4786320e+000,-1.6201945e+000,-1.1031118e+000,9.1039069e-001,-7.2941880e-001,-8.6781587e-002,-1.6762620e+000,1.6049063e+000,-4.7601648e-001,-2.8914136e-001,-8.4495327e-001,-4.0285859e-002,6.3809226e-002,1.3311419e+000,-8.6905431e-001,1.3244628e+000,7.1308793e-001,-1.0315019e+000,1.4102857e+000,-9.3352431e-001,-3.9125400e-001,-1.1780757e+000,-1.1258779e+000,9.2985176e-001,-2.9598837e-002,1.5972771e+000,3.0763482e-001,-1.4938674e+000,-4.0063900e-001,-5.9702129e-001,-2.6916696e-001,4.4226530e-001,6.3927052e-001,6.0775126e-001,-5.9953319e-001,1.3452267e+000,-7.1252843e-001
2.0843082e+000,1.3869881e+000,-1.3524239e+000,-1.6489690e+000,-1.3617049e+000,7.1476482e-001,3.9371017e-001,3.6448860e-001,-1.9160019e-001,1.0479726e+000,8.1212756e-001,-8.6421931e-001,1.6755949e+000,1.4484717e+000,-1.3267498e-001,-1.5134065e+000,-1.2133912e+000,8.9444367e-002,-3.8174990e-001,-1.2825085e-001,8.6701809e-001,4.2825133e-001,5.2898304e-001,1.3731196e+000,-1.5776393e+000,9.1960324e-002,-4.8098834e-001,1.2313193e-001,-5.0515599e-001,-1.3887022e+000,1.2056477e+000,7.3743110e-001,1.3802346e+000,6.6254871e-001,-1.3718312e+000,-1.0413972e-001,4.5957015e-002,1.3839548e-001,4.6156004e-001,-9.3080419e-001,5.0882095e-001,9.0772163e-001,-1.0204171e+000,-4.5737140e-001,8.9126252e-001,5.2039943e-001,-6.5594009e-003,-9.2395853e-001,-6.0626722e-002,1.2365353e+000,-1.5234951e+000,-1.2662840e+000,-3.1110988e-001,-9.0950338e-001,2.1496695e-001,-8.0838847e-001,5.2997202e-001,-8.1642886e-001,9.8094507e-001,1.6165954e+000,-4.6587640e-002,1.5468329e+000,9.1986366e-001,-1.3305638e+000,-2.6266406e-001,-1.4992970e+000,5.8149722e-001,-1.4918314e+000,-6.1059200e-001,9.1191671e-001,-3.0480492e-001,-1.9590612e-001,-7.0218408e-001,1.2652788e+000,1.0967917e+000,7.9068235e-001,1.1545732e+000,6.4084521e-001,-9.4625294e-001,7.0248146e-001,1.1180184e+000,1.1637205e+000,-4.5971650e-001,-7.9694538e-002,-1.6251885e+000,1.6679977e+000,-1.6689616e+000,-1.2516484e+000,-1.3209513e+000,-4.1904836e-001,-4.1211543e-001,-4.1933969e-001,9.6037720e-001,-7.6405428e-001,1.1445957e+000,-5.6143892e-001,-7.2207200e-002,-1.0144282e+000,1.0578158e+000,1.1187538e+000,4.3564559e-001
1.0354605e+000,7.7531673e-001,-1.6817745e+000,-1.4367458e+000,-1.5739947e+000,7.0015181e-001,1.2817997e+000,-2.9622431e-001,1.3007926e+000,5.0138698e-001,-1.7361435e-001,1.3194417e+000,1.3016115e+000,6.8631547e-001,-1.4820639e+000,9.1717413e-001,4.5645098e-001,5.7494534e-001,-4.5650136e-001,-1.0032907e+000,9.9314292e-001,1.1172447e+000,-8.1000903e-001,-2.5587953e-002,-2.5255838e-001,1.4806650e+000,1.6752903e+000,6.3112357e-001,5.8633319e-002,2.1695753e-001,1.3879060e-002,7.2332513e-001,4.2610909e-001,-9.2401136e-001,-6.5652311e-001,-1.6994471e+000,1.4502698e+000,-9.5143260e-001,-5.1977742e-001,-1.0133976e+000,1.5190574e+000,1.6452968e+000,1.1406229e+000,-4.4314628e-001,-1.2482428e-001,1.3783217e+000,3.0160037e-001,-2.8399973e-001,-2.9886909e-001,8.2438968e-001,-1.3145680e+000,3.8990900e-001,1.6834204e+000,7.6297965e-001,1.1221007e+000,1.2225913e+000,-7.5413679e-001,-1.1841138e+000,-1.6186125e+000,-1.1323397e+000,7.2432406e-001,-1.5174666e+000,5.4774613e-001,-1.5488389e+000,6.0543691e-001,4.9910780e-002,5.4294761e-001,-1.0983836e+000,-1.1944953e+000,6.7076272e-001,1.5919160e+000,-5.0844505e-001,-7.6761345e-001,-1.6845749e+000,8.6148360e-001,-1.0096116e+000,-1.5868433e+000,8.6981025e-001,1.1198866e+000,-1.3748515e+000,-8.3687297e-001,2.7219134e-001,-3.3569328e-001,1.3302709e+000,-4.2869614e-001,4.5159739e-002,-1.7246452e+000,-4.4010294e-001,-9.3135366e-001,-4.7670076e-001,-1.0635023e+000,-1.1703623e+000,-3.5162526e-001,2.4187441e-002,-8.0353588e-001,1.1084250e+000,-7.5022809e-001,-1.5737337e+000,-1.0523916e+000,-1.5576907e+000,-1.8001630e+000
-7.7305880e-001,-8.6885048e-001,6.8873922e-002,6.7950231e-001,-2.6013669e-001,-7.1811405e-001,-1.2764585e+000,7.0946831e-001,-3.5691183e-001,-3.9968520e-001,1.5525878e+000,9.0429263e-001,-7.7523767e-001,-5.4807542e-001,5.3493150e-001,6.4983200e-001,1.3916007e+000,6.6282588e-001,-1.4528565e+000,-1.6310463e+000,-8.7345689e-001,-1.0424476e+000,-5.4619602e-001,-1.1384188e+000,-7.4519464e-001,8.2239754e-001,-1.4949098e+000,4.7823897e-001,-9.4962188e-001,-1.6783041e+000,-5.5157233e-001,-1.7430838e+000,1.6784826e+000,-2.5930047e-001,2.9228085e-001,-1.0683223e+000,-2.7405537e-001,9.4459467e-001,-1.2689728e+000,-9.8535098e-001,-6.7095522e-001,1.4770572e-001,-9.4216204e-001,-5.7964482e-001,-2.2278864e-001,1.3306834e-003,1.1843030e+000,1.2075282e+000,-1.5212683e+000,-9.5148078e-001,1.0404565e+000,9.9443704e-001,-1.5201375e+000,-7.7704642e-001,1.0298491e+000,-1.4490334e+000,2.1957657e-001,-1.4477220e+000,-2.9314006e-001,-1.1909139e+000,-7.4301515e-001,-4.0810689e-001,1.1733318e+000,-8.3736152e-001,-1.7750627e-001,-1.4224912e+000,5.4087614e-001,1.5363130e+000,5.7795104e-001,-6.8110890e-001,-8.6004649e-001,1.3002375e+000,-1.0515238e+000,-1.6091279e+000,-4.7356114e-001,2.8980535e-001,1.6340766e+000,8.6381990e-001,5.0732954e-001,-1.5548345e+000,-9.3727031e-001,2.6706377e-001,2.7259810e-001,-3.9733125e-001,5.2596889e-001,-1.2839810e+000,-1.3925226e+000,4.6947479e-002,7.1478872e-001,-1.0142754e+000,1.2877835e+000,-1.3060315e+000,1.4167873e+000,3.9851581e-001,1.2495420e-001,6.1389099e-003,2.6583387e-001,-1.0127170e-001,8.8356686e-001,1.1757987e+000,7.4037400e-001
-4.1039335e-001,-1.0454354e+000,-9.5391512e-001,-3.7660951e-001,-1.0910104e+000,-7.5867433e-001,-8.1234616e-001,-5.6679847e-002,-2.5401211e-001,6.9329395e-001,6.4718527e-001,1.5922587e+000,-1.0911745e+000,-5.1461511e-001,9.6676575e-001,-1.5166531e+000,-1.3639363e+000,7.0262528e-001,-1.0029301e+000,-7.7562162e-001,6.6772131e-001,1.5448018e+000,2.2497595e-001,-1.1906132e+000,1.2470153e+000,-1.7500983e+000,2.3982685e-001,7.9151497e-001,1.5760297e+000,-4.8108697e-001,9.4081381e-001,-6.6834916e-001,-6.2773540e-001,-5.6040821e-002,1.4287354e+000,-1.7043635e+000,7.8804872e-001,1.5615078e+000,-2.2369309e-001,6.1563971e-001,2.8976166e-001,5.4248797e-001,-1.4521185e+000,7.6827624e-001,-1.5488282e+000,1.2697862e+000,-1.2639532e+000,-1.6693530e+000,-5.1680045e-001,-8.2685204e-001,2.1389959e-001,-8.2597326e-001,1.3021440e+000,1.0924301e+000,1.2772735e+000,-5.5577652e-002,-1.6423199e-001,7.7075327e-001,-1.4106891e+000,1.0301488e+000,-4.0593548e-001,-1.5750280e+000,-1.4792869e+000,-1.6299325e+000,-1.0568002e+000,6.2900666e-001,-4.8845297e-001,-4.5549129e-001,-1.1719050e+000,-8.0275703e-001,1.7455378e-001,3.2829361e-002,-5.4339407e-001,4.5983956e-001,-7.3222785e-001,-5.8677855e-001,5.5704661e-001,-2.7921875e-002,-2.5004391e-001,-3.1303841e-002,-1.6382047e+000,1.6043381e+000,1.6271654e+000,4.5395470e-001,-5.4711357e-002,-8.0406998e-001,-1.0905513e+000,7.9560439e-001,3.4915886e-002,-1.0022761e+000,1.6493598e+000,1.2239757e+000,-1.2114529e-001,3.4131279e-001,-1.3097515e+000,1.2475575e+000,6.8942614e-001,-2.8375373e-001,-1.9689390e-001,4.4916896e-001,5.8996169e-001
-4.2392035e-001,-7.7502411e-001,-3.9726728e-001,-1.4414499e+000,-3.0828926e-001,1.7657493e+000,1.2348052e+000,3.6558106e-001,1.3857376e+000,1.3430127e+000,-7.0268575e-001,6.3775238e-001,6.7004633e-001,-1.5019888e+000,-5.4722026e-001,6.7500202e-001,3.1962304e-001,-4.0757611e-001,-1.0393055e+000,1.5162058e+000,1.1450911e+000,1.3011628e+000,-1.2170257e+000,2.2208473e-001,1.3543878e+000,1.0711582e+000,-1.3873206e+000,5.7196644e-001,2.1331859e-001,1.3535703e+000,1.5244234e+000,1.5870899e+000,1.4434016e+000,-2.3893445e-001,-8.2294061e-001,2.2935080e-001,1.3661132e+000,2.3614347e-001,1.6678955e+000,-1.3221496e+000,1.0151411e+000,1.4727284e-002,4.3471496e-001,-1.2767047e+000,1.3221087e+000,-8.5083591e-001,-1.2249926e+000,-1.5789298e+000,1.1162428e+000,-1.3159430e+000,7.5185814e-001,3.7653560e-001,1.2495190e+000,-8.9289805e-001,-1.5808682e+000,4.8597424e-001,1.7428409e+000,2.0089618e-001,2.9249974e-001,-5.9199738e-001,-9.6370058e-001,1.5366463e+000,-9.4035675e-001,1.1804025e+000,-5.2338065e-001,-6.8049598e-001,-1.6582459e+000,-1.1315690e+000,-1.3166398e+000,1.1714891e-001,-1.5558243e+000,-1.5485923e-001,-1.0300426e+000,1.5998086e+000,1.0217868e+000,-8.2806280e-001,-4.4999666e-001,1.4033493e-001,-1.0281690e+000,1.6709669e+000,-7.1552631e-001,-4.3371785e-001,5.0599813e-001,-1.4857660e+000,-1.4429034e+000,3.3244081e-001,8.6050118e-001,6.3896873e-001,1.5495908e+000,3.1967579e-001,-1.3531831e+000,-1.1840473e+000,-1.5180110e+000,1.1753403e+000,4.4336857e-001,9.0225214e-001,-9.9336376e-001,-8.1188849e-001,9.6321042e-001,1.5463857e-001,2.4822987e-001
5.7385228e-001,1.7735432e+000,-3.9305343e-001,-9.1388567e-001,-1.7971407e-001,-3.7896040e-001,-9.3217546e-001,1.2478377e+000,-2.1587346e-001,2.3250304e-001,-1.4090696e-001,1.6216424e+000,-1.2799816e+000,7.6523957e-001,-2.0797975e-001,-4.5763364e-001,-1.0155203e+000,1.5568067e+000,-4.0780638e-001,-1.6330642e-001,-1.2243756e+000,-2.9210418e-001,3.8532467e-001,1.5407222e+000,-6.5236112e-001,-8.9365953e-001,-1.5460777e+000,-1.0427021e-001,6.0833071e-002,1.0080829e+000,-1.3713824e+000,-8.1131610e-001,-6.3404340e-001,3.2708814e-002,-5.3591930e-001,2.6052446e-001,8.6426849e-001,-1.4591045e+000,-6.7127669e-001,1.2787283e+000,1.6693520e+000,-5.8345422e-001,-1.5317939e+000,-2.0520158e-001,-1.3764644e+000,1.0918953e-001,5.3790121e-002,1.3738020e+000,-1.3255042e+000,-1.1983973e+000,1.1513039e-001,1.0556101e+000,-1.1786604e+000,8.6510759e-001,3.3605344e-001,1.1267873e+000,4.3630489e-001,1.9536137e-001,-1.0870356e+000,-1.2734600e-001,-1.5605774e+000,-1.2234726e+000,1.2429128e+000,7.2662849e-001,-5.8493278e-001,-1.2671454e+000,-1.6231392e+000,1.7248681e+000,9.5260300e-001,-1.5418444e+000,-8.0386912e-001,-6.6649468e-001,1.4330832e+000,1.0178901e+000,9.2856501e-001,1.7206040e+000,-1.3648110e+000,-5.6478683e-001,-1.4530037e+000,1.4910866e+000,1.1776265e+000,-1.6703871e+000,1.6275792e+000,-6.8167133e-001,6.8139606e-001,1.0965836e+000,-1.3995447e+000,1.5431887e+000,-1.1796707e+000,-6.8448197e-001,-3.5321897e-001,3.9544033e-001,1.6257895e+000,4.0287733e-001,1.5187900e+000,-1.4791192e+000,-9.8457468e-001,-7.2013624e-001,-9.4591944e-001,9.5093997e-001,-1.4475124e+000
-8.4215585e-001,-1.5490394e+000,-8.0518895e-001,3.1175133e-001,-9.4565201e-001,4.8682556e-001,-6.0730100e-001,-2.6269863e-001,-6.1204566e-001,1.1245263e+000,7.7312334e-001,-1.3469986e-001,1.6828918e+000,-1.5110592e+000,1.2443784e+000,-3.8962418e-001,-1.4554058e+000,4.9903069e-001,-6.0827721e-001,1.1930505e+000,4.3925877e-002,-1.2642890e+000,1.1376004e+000,2.9771369e-001,7.7594963e-001,-1.4784778e+000,5.8385041e-001,4.0087855e-001,1.3463951e+000,1.3794997e+000,-1.5113510e+000,1.0818403e+000,4.2844448e-001,7.0460926e-001,-8.6252464e-002,3.6279590e-001,-1.5070648e+000,-1.4438847e+000,1.1747862e+000,-5.4623059e-001,-3.6944244e-001,-9.7638775e-001,1.1078856e+000,-6.9239095e-001,4.2159371e-001,1.5779869e+000,-3.6498009e-001,1.4885141e+000,-1.4507280e+000,-1.1970717e+000,-1.5768013e+000,1.0208790e+000,2.9977457e-001,-8.3395831e-001,1.7021056e+000,-3.5859842e-001,2.1012975e-001,1.1759694e+000,-6.3902196e-002,1.1304052e+000,1.3727667e+000,-1.5859702e+000,8.4264655e-001,1.0569097e+000,6.5346862e-001,-1.7148484e-001,-3.1274131e-001,-2.8163120e-001,-1.9139794e-001,-6.1544413e-001,-1.3349239e+000,-4.3153785e-001,-5.9245055e-001,-4.9765426e-001,-8.1488013e-001,-1.7095964e+000,5.1956623e-001,2.0945729e-002,1.4143709e+000,2.6522666e-001,-3.7632648e-001,-7.9034613e-001,2.3728317e-001,-9.5652995e-001,-5.7459954e-001,7.7878477e-001,-1.2972858e+000,4.6917831e-001,1.3094683e+000,-1.6866504e+000,-1.6464422e+000,-1.5521583e+000,4.5299897e-001,7.8439023e-001,-9.5150332e-001,-6.8017255e-001,9.2980363e-003,-9.6207651e-001,-1.8447754e-001,9.5079929e-001,1.2626601e-001
2.7831485e-001,8.3611032e-001,2.4179149e+000,1.6830147e+000,1.9723303e+000,4.1975031e-001,9.2072708e-002,-3.4092974e-001,8.9773788e-001,6.5390132e-001,-9.2320354e-001,1.5807424e+000,3.6953101e-002,-1.6783344e+000,1.2912266e+000,-1.4382605e-001,-1.5666663e+000,1.5318225e+000,8.6670836e-001,6.3278316e-001,-1.3250819e+000,1.6620579e+000,1.6102546e+000,3.9477589e-001,-1.5541410e+000,-6.6039830e-001,-5.0481283e-001,2.8319877e-001,2.7653679e-001,-1.2014739e+000,-1.0832097e+000,1.1675695e+000,5.9936935e-001,1.7420056e+000,-1.2017843e+000,1.1286300e+000,-2.5563391e-001,1.3590318e+000,1.3335481e+000,-1.8597564e-001,-5.0469804e-001,-7.5839966e-001,6.6930754e-002,1.5431478e+000,8.5568425e-002,4.0794687e-001,7.2745046e-001,-1.6286376e+000,1.1418153e+000,3.2419182e-001,2.3884879e-001,-1.3797390e+000,-4.8598503e-001,3.5994205e-001,-6.7342211e-001,9.0869201e-002,1.0417113e+000,-8.8139235e-001,-5.2320506e-002,-1.0530739e+000,-1.9967860e-001,1.1678421e+000,-1.1541734e+000,-4.1981685e-001,-1.2481857e+000,-2.7617820e-002,-1.2853903e+000,1.6296317e+000,-2.8586747e-001,1.1230404e-001,-1.3696801e-001,6.5800820e-001,7.0779159e-001,1.3516822e+000,-1.2346115e+000,-1.3728184e+000,8.4596789e-001,-4.3991384e-001,7.2559323e-001,-1.2576650e-001,-1.3096292e+000,1.3269302e+000,-7.0535184e-002,1.0172195e+000,1.2864787e+000,-6.3882306e-001,4.9472681e-001,3.3758743e-001,-8.8587037e-001,1.6533878e+000,-1.0866296e+000,1.5613625e+000,8.1603401e-001,1.1951151e+000,1.4901897e+000,3.9818100e-001,7.6295642e-001,-6.4238698e-001,-2.9540788e-001,1.6767655e-001,3.0523850e-001
-1.4110034e+000,-9.6702839e-001,-8.8068664e-001,-1.4938740e+000,-8.3158507e-001,-2.1455874e-001,-8.4671816e-001,-8.9348182e-002,-1.3041048e+000,8.3838050e-001,-8.1635385e-001,1.5185718e+000,9.9436983e-001,-3.9786467e-001,8.3134747e-001,-9.8194641e-001,9.6299430e-001,-8.3611032e-001,-8.7019937e-001,9.1228072e-001,2.0324356e-001,-6.1072177e-001,6.8162894e-001,-6.4200393e-001,-1.4175437e+000,-1.3970367e+000,-9.3929538e-001,-1.6092291e+000,-1.7478078e+000,1.2449881e+000,4.7072320e-001,-6.0734675e-001,-1.3471579e+000,-1.8105254e-001,8.6275272e-001,2.8839770e-001,-1.4476796e-002,9.5546842e-002,-8.2388275e-001,-1.4422602e-001,-9.7436012e-001,7.5152510e-001,1.0986065e+000,-7.0969508e-001,6.9248092e-002,-9.6499217e-001,1.3666760e+000,1.0162733e+000,-1.6154281e+000,-1.9183762e-001,-2.4720007e-001,-1.7236466e+000,-4.9909881e-001,-5.7972038e-002,-9.4981067e-001,-3.1638572e-001,7.7323346e-001,1.4563836e+000,1.0427116e+000,-1.6261508e-001,-1.3881373e+000,-2.6530145e-002,-5.6024962e-001,1.4485782e+000,1.1955602e+000,-8.1726585e-001,-1.7378304e+000,-6.1298604e-001,4.9569176e-001,-1.0906796e+000,1.2051972e+000,1.2654163e+000,-1.5493653e+000,-9.4649614e-001,-1.1372988e+000,6.6737220e-001,7.0888089e-001,7.9453344e-001,-4.3079385e-001,1.7025881e+000,5.5987168e-001,-8.2143642e-001,1.2456709e+000,-1.3290934e+000,-1.4284594e+000,6.8207508e-001,-1.1837344e+000,2.4544668e-001,9.2592461e-001,1.4817710e-001,1.6870737e+000,4.8323264e-001,-7.1500028e-001,-2.5646295e-001,-1.6034825e+000,-1.6311697e+000,-1.1272688e+000,6.9686078e-002,-4.9317139e-001,9.6469792e-001,-2.8475792e-001
-2.5677260e-001,-7.6406993e-002,-3.1831311e-001,-8.6125869e-001,-3.2534113e-001,3.4543593e-001,-2.0829975e-002,8.1569510e-002,-1.0673065e+000,-6.7160051e-001,1.3599720e+000,4.0557553e-001,-8.8632527e-001,1.3555849e+000,-1.4922624e+000,-1.0919204e+000,1.3495652e+000,-1.5337417e+000,8.8021899e-002,1.1763201e+000,1.2989039e+000,9.4803886e-001,-5.8894980e-001,1.5698969e+000,-2.7532260e-001,8.7428781e-002,-4.9341930e-001,-3.9794808e-001,1.1324609e+000,-5.4995273e-002,4.9140291e-001,-7.0239722e-001,1.3990000e-001,-1.3715205e-001,-1.6216842e-001,1.2005604e+000,-6.0874895e-001,1.0480163e+000,1.4462623e+000,-5.8017973e-001,-7.9362612e-003,7.4015270e-001,-9.1353284e-001,-8.3508415e-001,2.1856069e-001,-1.1179058e+000,4.6022356e-001,1.4116626e+000,-1.5589899e+000,1.7235727e+000,-1.5688226e+000,5.4566616e-001,1.4268273e+000,1.1138949e-001,-4.8548911e-001,-4.5527033e-001,6.9866361e-001,1.4432979e+000,-8.7375933e-001,-9.2957035e-002,1.4314371e+000,6.7914399e-002,-6.3068992e-001,-1.3046455e+000,1.4932688e+000,8.8385730e-001,2.2996237e-001,6.4175028e-001,-9.8099794e-001,-1.3200381e-001,-9.3212856e-001,-1.5958616e+000,-1.6013868e-001,-1.5406399e+000,-1.1715146e+000,1.7051064e+000,7.5813347e-001,-3.1602259e-001,1.4161709e-002,9.6044812e-001,-5.1544990e-001,5.5398763e-001,-3.5667909e-001,-6.8397111e-001,-1.1197334e+000,2.8027333e-001,9.1764658e-001,-1.5302217e+000,-7.3175821e-001,-7.4394948e-001,1.0844492e-001,-1.5804096e+000,1.5516718e-002,-3.1598271e-001,1.0012921e+000,2.7136601e-001,5.8753420e-001,-1.3729723e+000,7.5019174e-001,1.2179785e+000,5.0205789e-001
1.2418027e+000,1.0053254e+000,2.0042074e+000,1.3240805e+000,2.5240408e+000,-7.8575639e-001,-1.3912327e+000,-6.6827177e-001,1.1005570e+000,-1.2376573e+000,1.5757002e+000,-3.1237755e-002,-1.2325231e+000,-1.6071635e+000,-1.6441167e+000,1.3368122e+000,2.6924414e-002,6.3329776e-002,6.4751917e-001,-7.7495392e-001,1.5398979e+000,1.6961606e+000,-8.1376953e-001,-6.0370851e-001,-2.0457047e-001,1.2938442e+000,1.4493401e+000,-5.4480139e-001,-1.7627216e+000,-1.0603610e+000,-5.9085363e-001,-1.6329079e-001,-6.9946069e-001,2.2739483e-001,2.4088027e-001,1.0669216e+000,-1.1165826e+000,9.9623771e-001,1.3900143e+000,-9.7130646e-001,-1.8046629e-001,8.7153476e-001,4.0513113e-001,3.2218232e-001,5.7242983e-001,-6.9138548e-001,8.8122468e-001,-8.9236400e-001,7.2806205e-002,9.6182616e-001,-1.5395442e+000,-6.4132503e-001,1.2483328e+000,-6.7619855e-001,-7.4571743e-001,1.4558364e+000,-9.4745803e-001,3.3709243e-001,7.4183815e-001,6.0181884e-002,-2.0113535e-001,1.0877958e+000,1.4845914e+000,-1.3036941e+000,-1.5934049e+000,-7.3852859e-001,6.4612078e-001,-1.0683034e+000,-1.0176976e+000,1.0975823e+000,-3.5719715e-001,-1.6438839e+000,5.1534083e-002,5.6929743e-001,-1.0480405e+000,5.6469124e-001,4.2285016e-001,-1.0659620e+000,1.4309312e-001,-9.4697182e-001,-1.2402981e+000,2.4963976e-001,-4.0482983e-001,-8.0088724e-001,1.5846456e+000,6.1204565e-001,-1.0969372e+000,1.4384947e+000,-1.3258095e+000,-1.5509386e+000,1.1373513e+000,-1.0014776e+000,-8.1933537e-001,1.2219792e+000,1.1013645e-001,1.4237646e+000,-3.3750439e-002,1.5505150e+000,-3.5081322e-001,1.6161972e+000,-7.0615137e-002
1.3227652e+000,9.6964267e-001,1.8114094e+000,1.6241635e+000,2.4230641e+000,-7.3404169e-001,-1.5187801e+000,-5.3623510e-001,8.2326375e-001,-4.3685601e-001,7.2281211e-001,6.1419189e-001,-5.0781423e-001,-1.2789570e+000,1.4889463e+000,6.9110512e-002,-1.6065990e+000,7.0051190e-001,1.2713066e+000,-6.0522503e-001,-1.1154240e+000,3.1591562e-001,-4.8576939e-001,-1.0082919e+000,9.0123564e-001,-1.5570901e+000,-9.2468128e-002,1.0019859e+000,-5.1781360e-001,1.3128714e+000,-1.0520341e+000,1.1035586e-001,1.2541193e+000,1.2870185e-001,6.9704019e-001,1.1792987e-001,1.7106115e+000,-1.4945852e+000,-1.3371484e+000,7.3598772e-001,2.8448883e-001,-9.1102624e-001,-1.4787625e+000,1.1425925e+000,1.0636819e+000,-9.2353370e-001,1.3615385e+000,-1.6444215e+000,-1.1492036e+000,3.5561037e-001,8.5851767e-001,7.1300947e-001,-1.6762015e+000,1.4994234e+000,1.3936083e-001,1.3516260e+000,-1.0285465e+000,-8.8715528e-001,-1.9635672e-001,-9.7497263e-001,-2.0020926e-001,1.3377538e+000,-1.2789574e+000,-5.0157713e-001,-1.4410511e-001,-1.0304145e-001,9.4118589e-001,-1.6091433e+000,-6.8612175e-001,9.2543492e-001,1.0564680e+000,-1.1910763e+000,-1.6017728e+000,1.3309345e+000,9.8129912e-001,1.4950847e+000,6.3549677e-001,-1.1501724e+000,-1.4551691e+000,-1.4359247e+000,1.8125830e-001,-6.0833198e-001,1.2885352e+000,4.7768360e-001,-7.8151014e-001,-1.4883714e+000,1.3170341e+000,-1.7085411e+000,2.9972520e-001,-1.3713620e+000,9.9441127e-001,1.2897241e+000,-5.9351666e-001,6.8964225e-001,-8.7140271e-001,9.4744596e-001,-6.6038161e-001,1.3846090e+000,-1.6240652e+000,-8.9554771e-001,3.8578934e-003
-3.1161097e-001,-1.2244373e+000,-1.6818100e-001,-5.0151099e-001,-1.8298855e-001,-6.1376317e-001,-8.7845908e-001,-1.2309607e+000,-1.4758881e+000,-1.5071262e+000,1.0851355e+000,5.1379783e-002,-1.0855317e+000,-1.2771432e+000,-1.6550194e+000,-4.4685858e-002,1.5340748e+000,-1.3510661e+000,-1.4977926e+000,1.6132324e+000,-5.8883912e-001,-1.3530142e+000,-2.3722892e-001,1.2698379e+000,2.8728309e-001,-7.7340136e-001,8.5550597e-001,-2.1891813e-001,-1.5292096e+000,-3.4981187e-001,-7.0856565e-001,3.1046992e-001,-1.0577552e+000,-6.7969713e-001,1.2157228e+000,-9.0694415e-002,-9.5988161e-001,3.8071935e-001,-9.0605015e-001,-1.6886592e+000,1.5479967e+000,1.4455985e+000,-9.3490551e-001,-1.1729076e+000,-1.5708151e+000,-4.8531278e-001,7.7744994e-001,-1.5806112e+000,-1.6799936e+000,1.0164854e-001,-1.1153414e+000,2.1772606e-001,-4.8268488e-001,-1.7813356e+000,6.5196022e-001,1.7135163e+000,1.7254193e+000,3.4952107e-001,5.4333673e-001,-2.0756777e-002,-1.6191099e+000,-1.6150277e-001,2.2759171e-001,-1.1940296e+000,8.9494671e-001,-9.5333614e-001,4.2483048e-002,-1.2627944e+000,4.6362644e-002,5.8943557e-001,2.5389333e-001,5.0429237e-001,-1.6490550e-001,-7.4494091e-001,-4.2786015e-001,1.7064046e+000,-1.4675614e+000,-1.2615289e+000,1.5853858e+000,1.7698865e-001,7.7579634e-003,-5.6243534e-001,-1.4602503e+000,1.1230365e+000,-9.0589308e-001,-3.3836400e-001,4.8795659e-001,6.8687301e-001,1.4757275e+000,1.3818309e+000,-1.0863665e+000,1.3608896e+000,-2.5710144e-001,-5.9087824e-001,-1.0218359e+000,2.0957172e-001,1.0305156e+000,2.1893636e-001,1.5484449e+000,1.3278007e-001,3.2196691e-002
